Pozo,Profundidad,Porosidad,Permeabilidad,Saturacion_agua,Volumen_arcilla
P2,1066.6,0.0722,0.025,0.8675,0.257
P2,1066.7,0.064,0.0131,1,0.3621
P2,1066.8,0.0562,0.0089,1,0.495
P2,1066.9,0.0453,0.0047,1,0.6107
P2,1067,0.0081,0,1,0.7214
P2,1067.1,0.0013,0,1,0.8094
P2,1067.2,0.0004,0,1,0.8555
P2,1067.3,0.0002,0,1,0.8817
P2,1067.4,0.0001,0,1,0.9281
P2,1067.5,0.0001,0,1,1
P2,1067.6,0.0001,0,1,0.9498
P2,1067.7,0.0003,0,1,0.8612
P2,1067.8,0.0073,0,1,0.7274
P2,1067.9,0.0196,0.0004,1,0.6702
P2,1068,0.0438,0.0042,1,0.6134
P2,1068.1,0.0568,0.0092,1,0.5916
P2,1068.2,0.0393,0.003,1,0.6219
P2,1068.3,0.0197,0.0004,1,0.6698
P2,1068.4,0.0089,0,1,0.7163
P2,1068.5,0.0074,0,1,0.7264
P2,1068.6,0.0031,0,1,0.7709
P2,1068.7,0.0039,0,1,0.759
P2,1068.8,0.0079,0,1,0.7233
P2,1068.9,0.0307,0.0014,1,0.64
P2,1069,0.0933,0.0406,1,0.5389
P2,1069.1,0.1133,0.0983,0.8598,0.4051
P2,1069.2,0.1243,0.1047,0.9573,0.2757
P2,1069.3,0.127,0.1302,0.8863,0.1824
P2,1069.4,0.1241,0.2556,0.6117,0.1289
P2,1069.5,0.1119,0.2604,0.5183,0.1397
P2,1069.6,0.0993,0.0781,0.7919,0.193
P2,1069.7,0.0835,0.0291,1,0.3018
P2,1069.8,0.0696,0.0168,1,0.4289
P2,1069.9,0.0485,0.0057,1,0.6023
P2,1070,0.0054,0,1,0.7429
P2,1070.1,0.0005,0,1,0.8444
P2,1070.2,0.001,0,1,0.8212
P2,1070.3,0.0017,0,1,0.7985
P2,1070.4,0.0074,0,1,0.7267
P2,1070.5,0.0307,0.0015,1,0.64
P2,1070.6,0.088,0.0341,1,0.5465
P2,1070.7,0.0968,0.0453,1,0.5339
P2,1070.8,0.0805,0.0261,1,0.557
P2,1070.9,0.0424,0.0038,1,0.6159
P2,1071,0.0178,0.0003,1,0.6761
P2,1071.1,0.0011,0,1,0.8153
P2,1071.2,0.0001,0,1,0.9008
P2,1071.3,0.0001,0,1,0.9046
P2,1071.4,0.0011,0,1,0.8178
P2,1071.5,0.0015,0,1,0.8025
P2,1071.6,0.0024,0,1,0.7825
P2,1071.7,0.0039,0,1,0.7594
P2,1071.8,0.0099,0,1,0.7105
P2,1071.9,0.0218,0.0005,1,0.6633
P2,1072,0.0877,0.0337,1,0.5469
P2,1072.1,0.1276,0.1938,0.7318,0.4019
P2,1072.2,0.1443,0.2629,0.756,0.2933
P2,1072.3,0.1435,0.263,0.7493,0.2723
P2,1072.4,0.1387,0.454,0.5423,0.2682
P2,1072.5,0.1256,0.3875,0.5057,0.3139
P2,1072.6,0.1078,0.1229,0.7141,0.3975
P2,1072.7,0.0795,0.0252,1,0.5579
P2,1072.8,0.0228,0.0006,1,0.6603
P2,1072.9,0.0028,0,1,0.7754
P2,1073,0.0002,0,1,0.877
P2,1073.1,0.0001,0,1,0.9123
P2,1073.2,0.0001,0,1,0.9105
P2,1073.3,0.0001,0,1,0.935
P2,1073.4,0.0001,0,1,0.8914
P2,1073.5,0.0041,0,1,0.7563
P2,1073.6,0.0082,0,1,0.7212
P2,1073.7,0.0084,0,1,0.72
P2,1073.8,0.0282,0.0011,1,0.646
P2,1073.9,0.0761,0.022,1,0.5632
P2,1074,0.1118,0.1447,0.6947,0.4505
P2,1074.1,0.1225,0.201,0.6761,0.3495
P2,1074.2,0.1314,0.3344,0.5826,0.2377
P2,1074.3,0.1318,0.3413,0.5794,0.1575
P2,1074.4,0.1309,0.2825,0.6298,0.09
P2,1074.5,0.128,0.3562,0.5424,0.0445
P2,1074.6,0.1249,0.3391,0.5357,0.0191
P2,1074.7,0.1232,0.2859,0.5719,0.0097
P2,1074.8,0.1228,0.2711,0.5842,0.0119
P2,1074.9,0.1231,0.2797,0.5771,0.0222
P2,1075,0.1184,0.2857,0.5392,0.0657
P2,1075.1,0.1119,0.2345,0.5466,0.1353
P2,1075.2,0.1057,0.1178,0.7081,0.2178
P2,1075.3,0.1045,0.0849,0.8191,0.2861
P2,1075.4,0.1065,0.0975,0.7874,0.3422
P2,1075.5,0.1102,0.1239,0.7346,0.3823
P2,1075.6,0.1153,0.149,0.717,0.4036
P2,1075.7,0.1135,0.144,0.7125,0.44
P2,1075.8,0.1016,0.0772,0.8239,0.5141
P2,1075.9,0.0768,0.0227,1,0.5622
P2,1076,0.0606,0.0111,1,0.5857
P2,1076.1,0.0703,0.0173,1,0.5715
P2,1076.2,0.0898,0.0727,0.7054,0.528
P2,1076.3,0.1087,0.2784,0.4802,0.3993
P2,1076.4,0.112,0.3156,0.4715,0.3558
P2,1076.5,0.0913,0.1209,0.5607,0.448
P2,1076.6,0.0518,0.007,1,0.5996
P2,1076.7,0.0144,0.0002,1,0.6889
P2,1076.8,0.0151,0.0002,1,0.6862
P2,1076.9,0.0032,0,1,0.7684
P2,1077,0.0044,0,1,0.7536
P2,1077.1,0.0177,0.0003,1,0.6767
P2,1077.2,0.0655,0.0141,1,0.5784
P2,1077.3,0.0577,0.0096,1,0.5902
P2,1077.4,0.0358,0.0023,1,0.629
P2,1077.5,0.0542,0.0079,1,0.5958
P2,1077.6,0.0817,0.0746,0.6039,0.4977
P2,1077.7,0.1015,0.1995,0.5122,0.4227
P2,1077.8,0.1072,0.1388,0.666,0.437
P2,1077.9,0.1085,0.1199,0.7292,0.4672
P2,1078,0.0706,0.0176,1,0.5711
P2,1078.1,0.0135,0.0001,1,0.693
P2,1078.2,0.0092,0,1,0.715
P2,1078.3,0.0078,0,1,0.7237
P2,1078.4,0.0005,0,1,0.847
P2,1078.5,0.0001,0,1,0.9215
P2,1078.6,0.0005,0,1,0.8464
P2,1078.7,0.0444,0.0044,1,0.6123
P2,1078.8,0.1042,0.0759,0.8637,0.377
P2,1078.9,0.118,0.1874,0.6624,0.2098
P2,1079,0.1157,0.1919,0.6351,0.108
P2,1079.1,0.1048,0.1791,0.5672,0.0674
P2,1079.2,0.1069,0.2272,0.5186,0
P2,1079.3,0.0967,0.1493,0.5504,0.0417
P2,1079.4,0.0802,0.063,0.6396,0.1568
P2,1079.5,0.048,0.0055,1,0.3834
P2,1079.6,0.0334,0.0019,1,0.5522
P2,1079.7,0.0294,0.0013,1,0.6432
P2,1079.8,0.0208,0.0005,1,0.6663
P2,1079.9,0.0338,0.0019,1,0.6333
P2,1080,0.0256,0.0008,1,0.6527
P2,1080.1,0.0475,0.0054,1,0.6068
P2,1080.2,0.0339,0.0019,1,0.633
P2,1080.3,0.0082,0,1,0.7212
P2,1080.4,0.005,0,1,0.7472
P2,1080.5,0.0197,0.0004,1,0.6699
P2,1080.6,0.0882,0.104,0.5742,0.46
P2,1080.7,0.1109,0.2997,0.4769,0.321
P2,1080.8,0.0905,0.1121,0.5754,0.4176
P2,1080.9,0.0759,0.0375,0.7645,0.4984
P2,1081,0.0677,0.0155,1,0.5666
P2,1081.1,0.024,0.0007,1,0.6569
P2,1081.2,0.0109,0.0001,1,0.7054
P2,1081.3,0.012,0.0001,1,0.7
P2,1081.4,0.0346,0.0021,1,0.6314
P2,1081.5,0.0574,0.0094,1,0.5907
P2,1081.6,0.0926,0.0625,0.7973,0.5356
P2,1081.7,0.0891,0.0557,0.7971,0.5273
P2,1081.8,0.0899,0.0821,0.6654,0.4842
P2,1081.9,0.0912,0.0925,0.6404,0.4233
P2,1082,0.1051,0.1052,0.7429,0.2889
P2,1082.1,0.1126,0.1415,0.7102,0.1908
P2,1082.2,0.1128,0.2441,0.5421,0.1251
P2,1082.3,0.1065,0.261,0.4809,0.1078
P2,1082.4,0.0988,0.1233,0.6253,0.1143
P2,1082.5,0.0905,0.0463,0.8943,0.1413
P2,1082.6,0.0896,0.0382,0.9696,0.1422
P2,1082.7,0.0909,0.066,0.7538,0.1384
P2,1082.8,0.1038,0.2248,0.4987,0.0762
P2,1082.9,0.107,0.2587,0.4868,0.0656
P2,1083,0.0941,0.141,0.5432,0.1316
P2,1083.1,0.0873,0.0958,0.5896,0.1804
P2,1083.2,0.0932,0.1327,0.552,0.1763
P2,1083.3,0.1054,0.2484,0.4853,0.1441
P2,1083.4,0.1123,0.3414,0.4551,0.1321
P2,1083.5,0.1104,0.3127,0.4642,0.1616
P2,1083.6,0.1073,0.1549,0.6317,0.2022
P2,1083.7,0.0953,0.0505,0.9268,0.2958
P2,1083.8,0.066,0.0143,1,0.4952
P2,1083.9,0.0057,0,1,0.7403
P2,1084,0.0135,0.0001,1,0.693
P2,1084.1,0.0022,0,1,0.7854
P2,1084.2,0.0001,0,1,0.9692
P2,1084.3,0.0001,0,1,0.9689
P2,1084.4,0.0001,0,1,0.8928
P2,1084.5,0.0001,0,1,0.912
P2,1084.6,0.0009,0,1,0.8261
P2,1084.7,0.0068,0,1,0.7307
P2,1084.8,0.0109,0.0001,1,0.7051
P2,1084.9,0.022,0.0005,1,0.6626
P2,1085,0.0385,0.0029,1,0.6234
P2,1085.1,0.0119,0.0001,1,0.7001
P2,1085.2,0.0049,0,1,0.7481
P2,1085.3,0.0026,0,1,0.7779
P2,1085.4,0.0051,0,1,0.7462
P2,1085.5,0.0037,0,1,0.7612
P2,1085.6,0.0083,0,1,0.7203
P2,1085.7,0.0023,0,1,0.7842
P2,1085.8,0.0014,0,1,0.8059
P2,1085.9,0.0026,0,1,0.7775
P2,1086,0.0047,0,1,0.7503
P2,1086.1,0.0011,0,1,0.8153
P2,1086.2,0.0001,0,1,0.9271
P2,1086.3,0.0002,0,1,0.8842
P2,1086.4,0.0008,0,1,0.8315
P2,1086.5,0.0001,0,1,0.9122
P2,1086.6,0.0001,0,1,1
P2,1086.7,0.0001,0,1,0.9433
P2,1086.8,0.0041,0,1,0.7561
P2,1086.9,0.0098,0,1,0.7114
P2,1087,0.0063,0,1,0.7349
P2,1087.1,0.0047,0,1,0.7501
P2,1087.2,0.0023,0,1,0.7846
P2,1087.3,0.0017,0,1,0.7987
P2,1087.4,0.002,0,1,0.7898
P2,1087.5,0.0011,0,1,0.8149
P2,1087.6,0.0013,0,1,0.8093
P2,1087.7,0.0008,0,1,0.8269
P2,1087.8,0.0005,0,1,0.8474
P2,1087.9,0.0004,0,1,0.8599
P2,1088,0.0002,0,1,0.8742
P2,1088.1,0.0001,0,1,0.8945
P2,1088.2,0.0001,0,1,0.9082
P2,1088.3,0.0001,0,1,0.9283
P2,1088.4,0.0001,0,1,0.9322
P2,1088.5,0.0001,0,1,0.9359
P2,1088.6,0.0001,0,1,0.942
P2,1088.7,0.0001,0,1,0.9442
P2,1088.8,0.0001,0,1,0.9433
P2,1088.9,0.0001,0,1,0.9458
P2,1089,0.0001,0,1,0.901
P2,1089.1,0.0014,0,1,0.8069
P2,1089.2,0.0036,0,1,0.7632
P2,1089.3,0.0019,0,1,0.7925
P2,1089.4,0.0016,0,1,0.7995
P2,1089.5,0.0004,0,1,0.8542
P2,1089.6,0.0001,0,1,0.9509
P2,1089.7,0.0001,0,1,1
P2,1089.8,0.0001,0,1,1
P2,1089.9,0.0001,0,1,1
P2,1090,0.0001,0,1,1
P2,1090.1,0.0001,0,1,1
P2,1090.2,0.0001,0,1,1
P2,1090.3,0.0001,0,1,1
P2,1090.4,0.0001,0,1,0.9956
P2,1090.5,0.0001,0,1,1
P2,1090.6,0.0001,0,1,1
P2,1090.7,0.0001,0,1,1
P2,1090.8,0.0001,0,1,1
P2,1090.9,0.0001,0,1,1
P2,1091,0.0001,0,1,1
P2,1091.1,0.0001,0,1,1
P2,1091.2,0.0001,0,1,1
P2,1091.3,0.0001,0,1,1
P2,1091.4,0.0001,0,1,1
P2,1091.5,0.0001,0,1,1
P2,1091.6,0.0001,0,1,1
P2,1091.7,0.0001,0,1,1
P2,1091.8,0.0001,0,1,1
P2,1091.9,0.0001,0,1,1
P2,1092,0.0001,0,1,1
P2,1092.1,0.0001,0,1,1
P2,1092.2,0.0001,0,1,1
P2,1092.3,0.0001,0,1,1
P2,1092.4,0.0001,0,1,1
P2,1092.5,0.0001,0,1,0.9914
P2,1092.6,0.0001,0,1,0.9157
P2,1092.7,0.0001,0,1,0.8785
P2,1092.8,0.0065,0,1,0.7337
P2,1092.9,0.0256,0.0008,1,0.6138
P2,1093,0.0431,0.0041,0.9824,0.5071
P2,1093.1,0.0457,0.0203,0.4839,0.478
P2,1093.2,0.059,0.0556,0.4301,0.4001
P2,1093.3,0.0349,0.0021,1,0.5412
P2,1093.4,0.0272,0.001,1,0.631
P2,1093.5,0.0375,0.0026,1,0.6079
P2,1093.6,0.0172,0.0003,1,0.6784
P2,1093.7,0.0001,0,1,0.9046
P2,1093.8,0.002,0,1,0.7899
P2,1093.9,0.0058,0,1,0.7396
P2,1094,0.0822,0.3227,0.2933,0.4368
P2,1094.1,0.0949,0.5171,0.2873,0.3383
P2,1094.2,0.0372,0.0026,1,0.6261
P2,1094.3,0.0063,0,1,0.7351
P2,1094.4,0.003,0,1,0.7718
P2,1094.5,0.0012,0,1,0.8122
P2,1094.6,0.003,0,1,0.7718
P2,1094.7,0.0014,0,1,0.8056
P2,1094.8,0.0114,0.0001,1,0.7027
P2,1094.9,0.0004,0,1,0.852
P2,1095,0.0188,0.0003,1,0.6728
P2,1095.1,0.0542,0.008,1,0.5054
P2,1095.2,0.06,0.0169,0.7991,0.3636
P2,1095.3,0.0661,0.0774,0.4317,0.2651
P2,1095.4,0.07,0.0997,0.4147,0.2009
P2,1095.5,0.0199,0.0004,1,0.4477
P2,1095.6,0.0001,0,1,0.6414
P2,1095.7,0.0001,0,1,0.8941
P2,1095.8,0.0001,0,1,0.9007
P2,1095.9,0.0001,0,1,1
P2,1096,0.0001,0,1,0.8915
P2,1096.1,0.0002,0,1,0.8777
P2,1096.2,0.0001,0,1,1
P2,1096.3,0.0001,0,1,0.9147
P2,1096.4,0.0005,0,1,0.8474
P2,1096.5,0.0001,0,1,1
P2,1096.6,0.0001,0,1,1
P2,1096.7,0.0001,0,1,1
P2,1096.8,0.0001,0,1,1
P2,1096.9,0.0001,0,1,1
P2,1097,0.0001,0,1,1
P2,1097.1,0.0001,0,1,1
P2,1097.2,0.0001,0,1,1
P2,1097.3,0.0024,0,1,0.7828
P2,1097.4,0.0426,0.0039,1,0.6156
P2,1097.5,0.0902,0.0777,0.6876,0.4372
P2,1097.6,0.0897,0.1153,0.5597,0.3559
P2,1097.7,0.097,0.0961,0.6892,0.2432
P2,1097.8,0.0948,0.1161,0.606,0.1869
P2,1097.9,0.0912,0.1854,0.4526,0.1412
P2,1098,0.0776,0.1657,0.3758,0.1691
P2,1098.1,0.065,0.0692,0.4452,0.2122
P2,1098.2,0.0456,0.013,0.6039,0.3248
P2,1098.3,0.0172,0.0003,1,0.5279
P2,1098.4,0.0099,0,1,0.6888
P2,1098.5,0.0026,0,1,0.779
P2,1098.6,0.0004,0,1,0.8549
P2,1098.7,0.0003,0,1,0.8715
P2,1098.8,0.0011,0,1,0.8145
P2,1098.9,0.0057,0,1,0.7403
P2,1099,0.0627,0.0123,1,0.5826
P2,1099.1,0.0838,0.1011,0.539,0.4308
P2,1099.2,0.0927,0.2183,0.4272,0.2955
P2,1099.3,0.0836,0.2532,0.3398,0.2709
P2,1099.4,0.0712,0.1163,0.3942,0.2941
P2,1099.5,0.0541,0.0292,0.52,0.4065
P2,1099.6,0.0391,0.003,1,0.5807
P2,1099.7,0.0001,0,1,0.8933
P2,1099.8,0.0001,0,1,1
P2,1099.9,0.0001,0,1,1
P2,1100,0.0001,0,1,1
P2,1100.1,0.0001,0,1,0.974
P2,1100.2,0.0001,0,1,0.9363
P2,1100.3,0.0002,0,1,0.8747
P2,1100.4,0.0429,0.0039,1,0.6152
P2,1100.5,0.083,0.4416,0.2543,0.494
P2,1100.6,0.0518,0.007,1,0.5997
P2,1100.7,0.0279,0.0011,1,0.6469
P2,1100.8,0.0138,0.0001,1,0.6915
P2,1100.9,0.0024,0,1,0.7813
P2,1101,0.0034,0,1,0.766
P2,1101.1,0.0008,0,1,0.831
P2,1101.2,0.0001,0,1,1
P2,1101.3,0.0001,0,1,1
P2,1101.4,0.0001,0,1,1
P2,1101.5,0.0001,0,1,1
P2,1101.6,0.0001,0,1,1
P2,1101.7,0.0001,0,1,1
P2,1101.8,0.0001,0,1,1
P2,1101.9,0.0001,0,1,0.9702
P2,1102,0.0001,0,1,0.904
P2,1102.1,0.0023,0,1,0.7845
P2,1102.2,0.0286,0.0012,1,0.6451
P2,1102.3,0.0684,0.1562,0.32,0.4992
P2,1102.4,0.0742,0.156,0.3618,0.3494
P2,1102.5,0.0691,0.097,0.412,0.2637
P2,1102.6,0.0642,0.0654,0.4498,0.2111
P2,1102.7,0.0617,0.0525,0.4724,0.1692
P2,1102.8,0.0466,0.0133,0.617,0.2322
P2,1102.9,0.0001,0,1,0.5329
P2,1103,0.0001,0,1,0.743
P2,1103.1,0.0001,0,1,0.8888
P2,1103.2,0.0001,0,1,0.991
P2,1103.3,0.0001,0,1,0.9087
P2,1103.4,0.0001,0,1,0.8984
P2,1103.5,0.0001,0,1,0.9072
P2,1103.6,0.0001,0,1,1
P2,1103.7,0.0001,0,1,0.9889
P2,1103.8,0.0001,0,1,0.9887
P2,1103.9,0.0011,0,1,0.8165
P2,1104,0.032,0.0016,1,0.6372
P2,1104.1,0.002,0,1,0.7901
P2,1104.2,0.0003,0,1,0.8716
P2,1104.3,0.006,0,1,0.7377
P2,1104.4,0.062,0.0119,1,0.5545
P2,1104.5,0.0747,0.1751,0.3447,0.4179
P2,1104.6,0.0842,0.2824,0.3251,0.3268
P2,1104.7,0.0548,0.0485,0.4122,0.4633
P2,1104.8,0.0356,0.0023,1,0.6282
P2,1104.9,0.0001,0,1,0.9674
P2,1105,0.0001,0,1,1
P2,1105.1,0.0001,0,1,1
P2,1105.2,0.0001,0,1,1
P2,1105.3,0.0001,0,1,1
P2,1105.4,0.0001,0,1,1
P2,1105.5,0.0001,0,1,1
P2,1105.6,0.0001,0,1,0.9192
P2,1105.7,0.053,0.0075,1,0.5976
P2,1105.8,0.1201,1.8762,0.2148,0.3826
P2,1105.9,0.1266,2.1469,0.2173,0.3197
P2,1106,0.1291,2.2363,0.2192,0.2728
P2,1106.1,0.1238,1.8023,0.2294,0.2638
P2,1106.2,0.1136,0.6955,0.3246,0.2603
P2,1106.3,0.1043,0.2916,0.4413,0.2415
P2,1106.4,0.0852,0.1553,0.4463,0.2625
P2,1106.5,0.0705,0.1089,0.4014,0.2714
P2,1106.6,0.0736,0.1292,0.3929,0.1961
P2,1106.7,0.0683,0.0883,0.4246,0.1833
P2,1106.8,0.07,0.0986,0.4173,0.1526
P2,1106.9,0.0754,0.14,0.3912,0.1296
P2,1107,0.0554,0.0322,0.5139,0.2568
P2,1107.1,0.0043,0,1,0.6426
P2,1107.2,0.0058,0,1,0.7389
P2,1107.3,0.0075,0,1,0.726
P2,1107.4,0.0731,0.1643,0.3444,0.4002
P2,1107.5,0.0984,0.5861,0.2851,0.2883
P2,1107.6,0.11,0.9814,0.2604,0.2361
P2,1107.7,0.1127,1.1005,0.2551,0.2199
P2,1107.8,0.1045,0.7451,0.2765,0.2671
P2,1107.9,0.0842,0.161,0.4301,0.3989
P2,1108,0.0591,0.0103,1,0.5879
P2,1108.1,0.0019,0,1,0.7925
P2,1108.2,0.0005,0,1,0.8518
P2,1108.3,0.0299,0.0013,1,0.6419
P2,1108.4,0.0642,0.0132,1,0.5804
P2,1108.5,0.0826,0.056,0.7094,0.4317
P2,1108.6,0.085,0.144,0.4616,0.342
P2,1108.7,0.0859,0.2909,0.33,0.266
P2,1108.8,0.0714,0.1189,0.391,0.2969
P2,1108.9,0.0586,0.0141,0.8429,0.35
P2,1109,0.0619,0.013,0.9547,0.3364
P2,1109.1,0.0693,0.0449,0.6087,0.3102
P2,1109.2,0.0793,0.1289,0.4397,0.2729
P2,1109.3,0.0808,0.2166,0.3491,0.2753
P2,1109.4,0.0806,0.2154,0.3486,0.2841
P2,1109.5,0.0526,0.0394,0.4298,0.4617
P2,1109.6,0.0004,0,1,0.8599
P2,1109.7,0.0001,0,1,1
P2,1109.8,0.0001,0,1,1
P2,1109.9,0.0001,0,1,1
P2,1110,0.0001,0,1,0.9905
P2,1110.1,0.0001,0,1,0.9554
P2,1110.2,0.0001,0,1,0.9862
P2,1110.3,0.0198,0.0004,1,0.6696
P2,1110.4,0.0653,0.1084,0.3581,0.4459
P2,1110.5,0.0784,0.1984,0.3486,0.3247
P2,1110.6,0.0817,0.2292,0.345,0.2761
P2,1110.7,0.0576,0.0499,0.437,0.3989
P2,1110.8,0.0364,0.0024,1,0.5978
P2,1110.9,0.0494,0.006,1,0.5781
P2,1111,0.0422,0.0038,1,0.6163
P2,1111.1,0.0653,0.0139,1,0.5788
P2,1111.2,0.0746,0.031,0.8182,0.5654
P2,1111.3,0.0962,0.7323,0.2464,0.4391
P2,1111.4,0.1035,0.871,0.2524,0.3697
P2,1111.5,0.1011,0.7476,0.2627,0.3553
P2,1111.6,0.0976,0.3387,0.3707,0.3572
P2,1111.7,0.0968,0.2163,0.4582,0.3583
P2,1111.8,0.0882,0.205,0.4092,0.4354
P2,1111.9,0.0398,0.0032,1,0.6209
P2,1112,0.0002,0,1,0.8847
P2,1112.1,0.0001,0,1,0.997
P2,1112.2,0.0001,0,1,0.9066
P2,1112.3,0.015,0.0002,1,0.6865
P2,1112.4,0.0001,0,1,0.9165
P2,1112.5,0.0005,0,1,0.8518
P2,1112.6,0.0674,0.0383,0.6322,0.5519
P2,1112.7,0.0804,0.3141,0.2876,0.4502
P2,1112.8,0.0644,0.0314,0.6513,0.55
P2,1112.9,0.0002,0,1,0.8833
P2,1113,0.0001,0,1,1
P2,1113.1,0.0001,0,1,1
P2,1113.2,0.0003,0,1,0.8637
P2,1113.3,0.0001,0,1,0.997
P2,1113.4,0.0001,0,1,1
P2,1113.5,0.0001,0,1,0.9709
P2,1113.6,0.0025,0,1,0.7795
P2,1113.7,0.0004,0,1,0.856
P2,1113.8,0.0001,0,1,0.9606
P2,1113.9,0.0001,0,1,1
P2,1114,0.0001,0,1,1
P2,1114.1,0.0011,0,1,0.8154
P2,1114.2,0.0605,0.0497,0.4719,0.4458
P2,1114.3,0.0873,0.2326,0.3781,0.2349
P2,1114.4,0.0972,0.256,0.4234,0.1299
P2,1114.5,0.0905,0.167,0.4713,0.125
P2,1114.6,0.0831,0.1333,0.4642,0.1497
P2,1114.7,0.0704,0.0971,0.4239,0.2214
P2,1114.8,0.0718,0.1171,0.3974,0.2388
P2,1114.9,0.0631,0.0682,0.4296,0.3311
P2,1115,0.0397,0.0031,1,0.5702
P2,1115.1,0.0057,0,1,0.7397
P2,1115.2,0.0015,0,1,0.8022
P2,1115.3,0.0014,0,1,0.8061
P2,1115.4,0.0001,0,1,0.9185
P2,1115.5,0.0051,0,1,0.7462
P2,1115.6,0.0273,0.001,1,0.6483
P2,1115.7,0.0001,0,1,0.9509
P2,1115.8,0.0001,0,1,1
P2,1115.9,0.0001,0,1,1
P2,1116,0.0005,0,1,0.846
P2,1116.1,0.0869,0.2206,0.386,0.5361
P2,1116.2,0.1063,1.0023,0.2448,0.3706
P2,1116.3,0.1058,0.8808,0.2593,0.3158
P2,1116.4,0.0958,0.5293,0.288,0.3085
P2,1116.5,0.0697,0.1361,0.3525,0.412
P2,1116.6,0.0355,0.0022,1,0.6295
P2,1116.7,0.0254,0.0008,1,0.6533
P2,1116.8,0.0484,0.0057,1,0.6054
P2,1116.9,0.0623,0.0175,0.8306,0.5633
P2,1117,0.0752,0.2636,0.2841,0.4831
P2,1117.1,0.0692,0.036,0.6781,0.5604
P2,1117.2,0.0012,0,1,0.8139
P2,1117.3,0.0001,0,1,1
P2,1117.4,0.0001,0,1,1
P2,1117.5,0.0001,0,1,0.9628
P2,1117.6,0.0021,0,1,0.7881
P2,1117.7,0.0673,0.0152,1,0.5666
P2,1117.8,0.075,0.1748,0.3475,0.448
P2,1117.9,0.0828,0.2673,0.326,0.3341
P2,1118,0.083,0.2514,0.3374,0.2812
P2,1118.1,0.0649,0.0813,0.4104,0.3481
P2,1118.2,0.0254,0.0008,1,0.6093
P2,1118.3,0.0024,0,1,0.7824
P2,1118.4,0.0003,0,1,0.865
P2,1118.5,0.0002,0,1,0.886
P2,1118.6,0.0001,0,1,0.9006
P2,1118.7,0.0001,0,1,0.9146
P2,1118.8,0.0016,0,1,0.8002
P2,1118.9,0.0069,0,1,0.7303
P2,1119,0.0559,0.0087,1,0.5761
P2,1119.1,0.0807,0.2505,0.3238,0.3655
P2,1119.2,0.0762,0.1844,0.3461,0.3579
P2,1119.3,0.0522,0.0071,1,0.5326
P2,1119.4,0.0537,0.0077,1,0.5644
P2,1119.5,0.0531,0.0075,1,0.5976
P2,1119.6,0.0205,0.0004,1,0.6672
P2,1119.7,0.0238,0.0007,1,0.6575
P2,1119.8,0.022,0.0005,1,0.6628
P2,1119.9,0.0951,0.7997,0.2321,0.4684
P2,1120,0.1122,1.2136,0.2411,0.3312
P2,1120.1,0.114,1.2552,0.2431,0.2982
P2,1120.2,0.1078,0.9854,0.2522,0.3249
P2,1120.3,0.0841,0.3998,0.273,0.4584
P2,1120.4,0.0821,0.0781,0.5956,0.4058
P2,1120.5,0.0744,0.059,0.5911,0.3774
P2,1120.6,0.0702,0.0961,0.4244,0.337
P2,1120.7,0.0729,0.1312,0.3844,0.2779
P2,1120.8,0.0735,0.1323,0.3873,0.2391
P2,1120.9,0.0728,0.1253,0.3926,0.2216
P2,1121,0.0659,0.0774,0.4294,0.2568
P2,1121.1,0.055,0.0286,0.539,0.3329
P2,1121.2,0.0474,0.0066,0.9014,0.4112
P2,1121.3,0.0373,0.0026,1,0.5027
P2,1121.4,0.0304,0.0014,1,0.5595
P2,1121.5,0.0289,0.0012,1,0.5707
P2,1121.6,0.0564,0.0489,0.4284,0.4198
P2,1121.7,0.0771,0.1772,0.3594,0.2981
P2,1121.8,0.0387,0.0102,0.5336,0.4948
P2,1121.9,0.0242,0.0007,1,0.6309
P2,1122,0.0271,0.001,1,0.6455
P2,1122.1,0.0621,0.0806,0.3851,0.426
P2,1122.2,0.0671,0.1226,0.3509,0.4385
P2,1122.3,0.0079,0,1,0.7231
P2,1122.4,0.0002,0,1,0.8786
P2,1122.5,0.0001,0,1,0.9399
P2,1122.6,0.0001,0,1,0.9151
P2,1122.7,0.0001,0,1,1
P2,1122.8,0.0001,0,1,1
P2,1122.9,0.0001,0,1,1
P2,1123,0.0013,0,1,0.8082
P2,1123.1,0.0337,0.0019,1,0.6334
P2,1123.2,0.0418,0.0037,1,0.6171
P2,1123.3,0.0701,0.1672,0.3208,0.4594
P2,1123.4,0.0565,0.0571,0.3969,0.4607
P2,1123.5,0.0453,0.013,0.598,0.4528
P2,1123.6,0.0514,0.0277,0.4945,0.3861
P2,1123.7,0.0526,0.0306,0.4875,0.379
P2,1123.8,0.0263,0.0009,1,0.5829
P2,1123.9,0.014,0.0001,1,0.6909
P2,1124,0.0074,0,1,0.7262
P2,1124.1,0.0039,0,1,0.7596
P2,1124.2,0.0495,0.006,1,0.6036
P2,1124.3,0.0326,0.0017,1,0.6358
P2,1124.4,0.0086,0,1,0.7185
P2,1124.5,0.0636,0.0201,0.8008,0.5663
P2,1124.6,0.0724,0.2042,0.305,0.4666
P2,1124.7,0.0762,0.2195,0.3175,0.418
P2,1124.8,0.0804,0.2479,0.3236,0.3666
P2,1124.9,0.0764,0.2063,0.329,0.3927
P2,1125,0.0443,0.0043,1,0.6126
P2,1125.1,0.0312,0.0015,1,0.639
